v0101,v0102,v0103,v0103A,v0103B,v0104,v0201,v02A01,v02A02,v02A03,v02B01,v0301,v0302,v04A02,V04A03,V04B01,Exception,route,soortGezag,gezag_ouder1,gezag_ouder2,gezag_niet_ouder1,gezag_niet_ouder2,Index,Uitleg
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,31v2cm,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_beiden_minderjarig,,,31v2mm,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_beiden_overleden,,,31oo,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,31oc,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,31om,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_beiden_onder_curatele,,,31cc,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,31cm,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_beiden_minderjarig,,,31mm,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Nee,,,,31ann,OG2,Ja,Ja,Nee,Nee,3151,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - beide ouders bevoegd - soort gezag is OG2 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,,,,,31ne,N,Nee,Nee,Nee,Nee,3160,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,,,,,31ane,N,Nee,Nee,Nee,Nee,3161,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_beiden_overleden,,,,31anboo,G,Nee,Nee,Nee,Nee,3162,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,,31anboc,G,Nee,Nee,Nee,Nee,3162,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,,31anbom,G,Nee,Nee,Nee,Nee,3162,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_beiden_onder_curatele,,,,31anbcc,G,Nee,Nee,Nee,Nee,3162,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,,31anbcm,G,Nee,Nee,Nee,Nee,3162,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_beiden_minderjarig,,,,31anbmm,G,Nee,Nee,Nee,Nee,3162,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder1,,,,31no2,OG1,Nee,Ja,Nee,Nee,3170,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder1 onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder1,,,,31ano2,OG1,Nee,Ja,Nee,Nee,3171,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder1 onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder2,,,,31no1,OG1,Ja,Nee,Nee,Nee,3180,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder2 is onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder2,,,,31ano1,OG1,Ja,Nee,Nee,Nee,3181,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - ouder2 is onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_beiden_overleden,,,,31nboo,G,Nee,Nee,Nee,Nee,3190,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,,31nboc,G,Nee,Nee,Nee,Nee,3190,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,,31nbom,G,Nee,Nee,Nee,Nee,3190,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_beiden_onder_curatele,,,,31nbcc,G,Nee,Nee,Nee,Nee,3190,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,,31nbcm,G,Nee,Nee,Nee,Nee,3190,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Ja_beiden_minderjarig,,,,31nbmm,G,Nee,Nee,Nee,Nee,3190,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Nee,,,32v1,OG1,Ja,Nee,Nee,Nee,3250,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - beiden bevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Nee,,,32v2,OG1,Nee,Ja,Nee,Nee,3250,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - beiden bevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee,,,32,N,Nee,Nee,Nee,Nee,3250,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning ongeboren vrucht voor 1-1-2023; wie gezag heeft valt niet te bepalen - beiden bevoegd - soort gezag is OG1 -
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Nee,,,32v1a,OG1,Ja,Nee,Nee,Nee,3251,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - beiden bevoegd - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Nee,,,32v2a,OG1,Nee,Ja,Nee,Nee,3251,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - beiden bevoegd - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee,,,32a,N,Nee,Nee,Nee,Nee,3251,"Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - er kan niet bepaald worden welke ouder gezag heeft, beiden bevoegd, beide familiaire betrekking ingangsdatum gelijk geboortedatum kind - soort gezag is N - gezag is niet te bepalen"
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Nee_ouder1,,,32v1o1,OG1,Ja,Nee,Nee,Nee,3260,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - ouder1 bevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Nee_ouder1,,,32v2o1,OG1,Ja,Nee,Nee,Nee,3260,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - ouder1 bevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee_ouder1,,,32o1,OG1,Ja,Nee,Nee,Nee,3260,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning ongeboren vrucht voor 1-1-2023; wie gezag heeft valt niet te bepalen - ouder1 bevoegd - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_beiden_overleden,,,32v1aboo,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,32v1aboc,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,32v1abom,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_beiden_onder_curatele,,,32v1abcc,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,32v1abcm,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_beiden_minderjarig,,,32v1abmm,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_beiden_overleden,,,32v2aboo,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,32v2aboc,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,32v2abom,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_beiden_onder_curatele,,,32v2abcc,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,32v2abcm,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_beiden_minderjarig,,,32v2abmm,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_beiden_overleden,,,32aboo,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,32abom,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,32aboc,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_beiden_onder_curatele,,,32abcc,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,32abcm,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Ja_beiden_minderjarig,,,32abmm,G,Nee,Nee,Nee,Nee,3261,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Nee_ouder2,,,32v1o2,OG1,Nee,Ja,Nee,Nee,3270,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning  voor 20230101 door ouder2; ouder1 heeft van rechtswege het ouderlijk gezag - ouder2 is bevoegd tot gezag - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Nee_ouder2,,,32v2o2,OG1,Nee,Ja,Nee,Nee,3270,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 door ouder1; ouder2 heeft van rechtswege het ouderlijk gezag - ouder2 is bevoegd tot gezag - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee_ouder2,,,32o2,OG1,Nee,Ja,Nee,Nee,3270,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - ouder2 is bevoegd tot gezag - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee_ouder1,,,32ao1,OG1,Ja,Nee,Nee,Nee,3271,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - ouder2 is bevoegd tot gezag - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,Nee_ouder2,,,32ao2,OG1,Nee,Ja,Nee,Nee,3281,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning voor 20230101 - ouder2 is bevoegd tot gezag - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,,,,,33e,N,Nee,Nee,Nee,Nee,3300,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,,,,Ja,,,,,,33ae,N,Nee,Nee,Nee,Nee,3301,gezag is niet te bepalen omdat bij het bepalen van de adoptie relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,,,,,33aee,N,Nee,Nee,Nee,Nee,3311,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Nee,,,,33,OG2,Ja,Ja,Nee,Nee,3350,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - beide ouders bevoegd - soort gezag is OG2 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Nee,,,,33a,OG2,Ja,Ja,Nee,Nee,3351,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - beide ouders bevoegd - soort gezag is OG2 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder1,,,,34,OG1,Nee,Ja,Nee,Nee,3450,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder2 is bevoegd tot gezag - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder1,,,,34a,OG1,Nee,Ja,Nee,Nee,3451,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder1 onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder2,,,,35,OG1,Ja,Nee,Nee,Nee,3550,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder2 is onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder2,,,,35a,OG1,Ja,Nee,Nee,Nee,3551,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - geadopteerd - ouder2 is onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_beiden_overleden,,,,36oo,G,Nee,Nee,Nee,Nee,3650,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,,36oc,G,Nee,Nee,Nee,Nee,3650,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,,36om,G,Nee,Nee,Nee,Nee,3650,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_beiden_onder_curatele,,,,36cc,G,Nee,Nee,Nee,Nee,3650,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,,36cm,G,Nee,Nee,Nee,Nee,3650,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_beiden_minderjarig,,,,36mm,G,Nee,Nee,Nee,Nee,3650,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_beiden_overleden,,,,36aoo,G,Nee,Nee,Nee,Nee,3651,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,,36aoc,G,Nee,Nee,Nee,Nee,3651,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,,36aom,G,Nee,Nee,Nee,Nee,3651,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_beiden_onder_curatele,,,,36acc,G,Nee,Nee,Nee,Nee,3651,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,,36acm,G,Nee,Nee,Nee,Nee,3651,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Ja,,,Ja,,Ja_beiden_minderjarig,,,,36amm,G,Nee,Nee,Nee,Nee,3651,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Nee,,Nee,,,,,,,,,,,,37e,N,Nee,Nee,Nee,Nee,3700,gezag is niet te bepalen omdat bij het bepalen van het aantal ouders relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,,,,,,,,,,,,37ae,N,Nee,Nee,Nee,Nee,3701,gezag is niet te bepalen omdat bij het bepalen van het aantal ouders relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Geen_ouders,,,,,,,,,,,37,G,Nee,Nee,Nee,Nee,3750,Tijdelijk geen gezag omdat beide ouders onbekend zijn.
Ja,Ja,Nee,Ja,Ja,Nee,Geen_ouders,,,,,,,,,,,37a,G,Nee,Nee,Nee,Nee,3751,Tijdelijk geen gezag omdat beide ouders onbekend zijn.
Ja,Ja,Nee,Nee,,Nee,1_of_2_puntouders,,,,,,,,,,,38,N,Nee,Nee,Nee,Nee,3850,gezag is niet te bepalen omdat één of meer ouders van minderjarige onbekend is.
Ja,Ja,Nee,Ja,Ja,Nee,1_of_2_puntouders,,,,,,,,,,,38a,N,Nee,Nee,Nee,Nee,3851,gezag is niet te bepalen omdat één of meer ouders van minderjarige onbekend is.
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,,,,,,,,39e,N,Nee,Nee,Nee,Nee,3900,gezag is niet te bepalen omdat bij het bepalen van huwelijk/partnerschap van de ouder(s) relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,,,,,,,,39ae,N,Nee,Nee,Nee,Nee,3901,gezag is niet te bepalen omdat bij het bepalen van huwelijk/partnerschap van de ouder(s) relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Nee,Een_ouder,,,,Nee,,,,,,,39ee,N,Nee,Nee,Nee,Nee,3910,gezag is niet te bepalen omdat bij het bepalen van de bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,,,,39aee,N,Nee,Nee,Nee,Nee,3911,gezag is niet te bepalen omdat bij het bepalen van de bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
