v0101,v0102,v0103,v0103A,v0103B,v0104,v0201,v02A01,v02A02,v02A03,v02B01,v0301,v0302,v04A02,V04A03,V04B01,Exception,route,soortGezag,gezag_ouder1,gezag_ouder2,gezag_niet_ouder1,gezag_niet_ouder2,Index,Uitleg
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_gescheiden_na_geboorte,,,,,,,,,,45aii,N,Nee,Nee,Nee,Nee,195,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; er zijn belangrijke gegevens bij v04A02 in onderzoek; gezag kan niet bepaald worden =>  soort gezag is N kan niet bepalen
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_gescheiden_na_geboorte,,,,,,Nee,,,,45a,OG2,Ja,Ja,Nee,Nee,196,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_gescheiden_na_geboorte,,,,,,Ja_ouder1,,,,46a,OG1,Nee,Ja,Nee,Nee,197,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder 2 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_gescheiden_na_geboorte,,,,,,Ja_ouder2,,,,47a,OG1,Ja,Nee,Nee,Nee,198,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; ouder2 is onbevoegd tot gezag => soort gezag is OG1 en ouder 1 heeft het gezag;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Nee_gescheiden_na_geboorte,,,,,,Ja_beiden,,,,48a,G,Nee,Nee,Nee,Nee,199,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; beide ouders zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,,,,,49ai,N,Nee,Nee,Nee,Nee,200,Minderjarig; geadopteerd met NL akte; heeft twee gescheiden ouders; er zijn belangrijke gegevens bij v04A02 in onderzoek; gezag kan niet bepaald worden dus soort gezag is N;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Nee,,,,49a,OG2,Ja,Ja,Nee,Nee,201,Minderjarig; geadopteerd met NL akte; heeft twee ongehuwde ouders; kind is geadopteerd; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Ja_ouder1,,,,50a,OG1,Nee,Ja,Nee,Nee,202,Minderjarig; geadopteerd met NL akte; heeft twee gehuwde ouders; ouder1 is onbevoegd tot gezag; gezag is OG1 en ouder 2 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Ja_ouder2,,,,51a,OG1,Ja,Nee,Nee,Nee,203,Minderjarig; geadopteerd met NL akte; heeft twee gehuwde ouders; ouder2 is onbevoegd tot gezag; gezag is OG1 en ouder 1 heeft het gezag;
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,Ja,,,,,,Ja_beiden,,,,52a,G,Nee,Nee,Nee,Nee,204,Minderjarig; geadopteerd met NL akte; heeft twee ouders; beide ouders zijn niet bevoegd tot gezag => soort gezag is G
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,nee_nooit,,,,,,,,,,53ai,N,Nee,Nee,Nee,Nee,205,Minderjarig; geadopteerd met NL akte; er zijn belangrijke gegevens bij v02A02 in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet bepaald worden 
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,nee_nooit,Ja,,,,,Nee,,,,55a,OG2,Ja,Ja,Nee,Nee,206,Minderjarig; geadopteerd met NL akte; heeft twee ongehuwde ouders; kind is geadopteerd; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,nee_nooit,Ja,,,,,Ja_ouder1,,,,56a,OG1,Nee,Ja,Nee,Nee,207,Minderjarig; geadopteerd met NL akte; heeft twee ongehuwde ouders; kind is geadopteerd; ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder 2 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,nee_nooit,Ja,,,,,Ja_ouder2,,,,57a,OG1,Ja,Nee,Nee,Nee,208,Minderjarig; geadopteerd met NL akte; heeft twee ongehuwde ouders; kind is geadopteerd; ouder2 is onbevoegd tot gezag => soort gezag is OG1 en ouder 1 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,nee_nooit,Ja,,,,,Ja_beiden,,,,58a,G,Nee,Nee,Nee,Nee,209,Minderjarig; geadopteerd met NL akte; heeft twee ongehuwde ouders; kind is geadopteerd;  beide ouders zijn onbevoegd tot gezag => soort gezag is G tijdelijk geen gezag
